age,workclassIndex,fnlwgt,educationIndex,maritial_statusIndex,occupationIndex,relationshipIndex,raceIndex,sexIndex,native_countryIndex
31,8.0,123983,14.0,3.0,10.0,2.0,2.0,1.0,29.0
41,8.0,138975,13.0,6.0,12.0,5.0,4.0,1.0,41.0
45,6.0,235431,15.0,3.0,9.0,2.0,3.0,0.0,41.0
63,5.0,83043,13.0,6.0,7.0,5.0,4.0,1.0,41.0
45,4.0,130206,15.0,4.0,11.0,0.0,4.0,0.0,41.0
23,8.0,210053,14.0,5.0,9.0,4.0,4.0,0.0,41.0
39,6.0,249392,12.0,6.0,14.0,5.0,4.0,1.0,41.0
31,8.0,87418,11.0,6.0,12.0,5.0,4.0,1.0,41.0
35,7.0,190387,13.0,6.0,4.0,5.0,4.0,1.0,41.0
54,8.0,176240,12.0,6.0,6.0,5.0,4.0,1.0,41.0
22,5.0,211013,14.0,5.0,7.0,3.0,4.0,0.0,40.0
40,6.0,105862,13.0,4.0,14.0,2.0,4.0,0.0,41.0
55,7.0,185195,13.0,6.0,12.0,5.0,4.0,1.0,41.0
31,8.0,173495,15.0,6.0,13.0,5.0,4.0,1.0,41.0
58,3.0,78634,10.0,6.0,6.0,5.0,4.0,1.0,41.0
31,8.0,147284,3.0,6.0,14.0,5.0,4.0,1.0,41.0
46,7.0,82572,15.0,2.0,9.0,0.0,4.0,0.0,41.0
38,8.0,154641,11.0,6.0,13.0,5.0,4.0,1.0,41.0
22,6.0,39236,14.0,5.0,14.0,3.0,4.0,0.0,41.0
17,5.0,64785,8.0,5.0,7.0,3.0,4.0,1.0,41.0
48,7.0,179337,15.0,6.0,13.0,5.0,4.0,1.0,31.0
73,8.0,173047,13.0,6.0,14.0,5.0,4.0,1.0,41.0
25,8.0,264012,13.0,6.0,11.0,5.0,4.0,1.0,41.0
53,2.0,227836,14.0,4.0,4.0,4.0,4.0,1.0,41.0
46,8.0,321327,14.0,6.0,6.0,5.0,4.0,1.0,41.0
45,3.0,108100,13.0,6.0,12.0,1.0,2.0,0.0,39.0
37,8.0,146398,13.0,5.0,14.0,4.0,3.0,0.0,41.0
30,8.0,324120,15.0,6.0,5.0,5.0,4.0,1.0,41.0
29,8.0,367329,15.0,6.0,8.0,5.0,4.0,1.0,41.0
29,4.0,301582,14.0,6.0,2.0,5.0,4.0,1.0,41.0
75,5.0,222789,13.0,2.0,7.0,4.0,4.0,0.0,41.0
58,8.0,170108,12.0,6.0,12.0,5.0,4.0,1.0,41.0
42,7.0,82297,7.0,6.0,9.0,1.0,3.0,0.0,41.0
62,6.0,180162,5.0,4.0,2.0,4.0,3.0,1.0,41.0
45,6.0,348172,13.0,6.0,4.0,5.0,2.0,1.0,41.0
38,8.0,809585,13.0,6.0,10.0,5.0,4.0,1.0,41.0
36,7.0,67728,13.0,6.0,10.0,5.0,4.0,1.0,41.0
70,5.0,163057,15.0,2.0,7.0,4.0,4.0,0.0,41.0
42,7.0,102069,7.0,6.0,10.0,5.0,4.0,1.0,41.0
47,6.0,149700,12.0,6.0,14.0,5.0,4.0,1.0,41.0
42,7.0,109273,14.0,5.0,13.0,2.0,4.0,1.0,41.0
43,8.0,393354,14.0,6.0,11.0,1.0,3.0,0.0,41.0
37,8.0,226947,11.0,6.0,13.0,5.0,4.0,1.0,41.0
36,4.0,86805,14.0,6.0,12.0,1.0,4.0,0.0,41.0
27,8.0,493689,13.0,5.0,3.0,4.0,3.0,0.0,14.0
54,8.0,299324,2.0,1.0,8.0,2.0,4.0,1.0,40.0
48,7.0,353012,15.0,6.0,13.0,5.0,4.0,1.0,41.0
29,8.0,174419,15.0,5.0,9.0,2.0,4.0,0.0,41.0
29,8.0,209472,15.0,6.0,8.0,5.0,4.0,1.0,41.0
37,8.0,295127,14.0,4.0,9.0,4.0,4.0,1.0,41.0
55,3.0,182273,14.0,6.0,10.0,5.0,4.0,1.0,41.0
67,8.0,228200,15.0,6.0,1.0,1.0,3.0,0.0,41.0
51,8.0,263836,15.0,2.0,5.0,4.0,4.0,1.0,41.0
35,8.0,178948,12.0,5.0,14.0,2.0,4.0,0.0,41.0
41,8.0,43945,7.0,6.0,13.0,5.0,4.0,1.0,39.0
64,7.0,253296,15.0,2.0,9.0,0.0,4.0,0.0,41.0
23,8.0,240137,2.0,5.0,5.0,4.0,4.0,1.0,40.0
49,8.0,24712,13.0,5.0,9.0,4.0,2.0,0.0,38.0
38,7.0,342635,13.0,6.0,14.0,5.0,4.0,1.0,41.0
62,8.0,115387,15.0,5.0,5.0,0.0,3.0,0.0,41.0
62,7.0,182998,7.0,6.0,13.0,5.0,4.0,1.0,41.0
70,5.0,133248,15.0,6.0,7.0,5.0,4.0,1.0,41.0
45,7.0,246891,12.0,4.0,13.0,4.0,4.0,1.0,41.0
20,8.0,30035,9.0,5.0,10.0,3.0,4.0,0.0,41.0
38,8.0,175232,15.0,6.0,8.0,5.0,4.0,1.0,41.0
50,3.0,140516,13.0,6.0,11.0,5.0,4.0,1.0,41.0
40,8.0,64980,14.0,6.0,11.0,5.0,3.0,1.0,41.0
30,8.0,155781,15.0,6.0,13.0,5.0,4.0,1.0,41.0
52,2.0,192065,14.0,3.0,12.0,4.0,4.0,0.0,41.0
28,7.0,227890,13.0,5.0,14.0,4.0,3.0,1.0,41.0
62,7.0,162249,15.0,6.0,6.0,5.0,4.0,1.0,41.0
31,8.0,165949,15.0,4.0,9.0,2.0,4.0,0.0,41.0
40,8.0,445382,15.0,6.0,12.0,5.0,4.0,1.0,41.0
34,8.0,211948,15.0,4.0,10.0,4.0,4.0,0.0,41.0
53,8.0,163678,14.0,6.0,10.0,5.0,4.0,1.0,41.0
42,8.0,89413,4.0,5.0,4.0,3.0,4.0,1.0,41.0
26,8.0,289700,14.0,6.0,9.0,5.0,4.0,1.0,41.0
51,8.0,163826,15.0,6.0,6.0,5.0,4.0,1.0,41.0
49,8.0,185385,12.0,6.0,14.0,5.0,4.0,1.0,41.0
43,8.0,169031,15.0,6.0,8.0,5.0,4.0,1.0,41.0
42,8.0,54611,14.0,4.0,4.0,4.0,4.0,1.0,41.0
31,8.0,130620,10.0,1.0,10.0,3.0,2.0,0.0,33.0
26,8.0,328663,15.0,6.0,6.0,5.0,0.0,1.0,41.0
50,8.0,169646,13.0,3.0,14.0,2.0,2.0,0.0,38.0
35,8.0,186815,15.0,6.0,8.0,5.0,4.0,1.0,41.0
37,8.0,103925,14.0,5.0,3.0,0.0,4.0,0.0,41.0
53,5.0,150393,15.0,5.0,7.0,4.0,4.0,1.0,41.0
20,8.0,82777,14.0,5.0,10.0,3.0,4.0,1.0,41.0
31,6.0,178449,6.0,6.0,14.0,5.0,4.0,1.0,41.0
28,8.0,51672,15.0,5.0,13.0,4.0,4.0,1.0,41.0
46,8.0,380162,15.0,6.0,3.0,5.0,3.0,1.0,41.0
21,8.0,212114,14.0,5.0,14.0,3.0,4.0,0.0,41.0
41,7.0,100800,12.0,6.0,12.0,5.0,4.0,1.0,41.0
30,8.0,162572,13.0,5.0,12.0,4.0,4.0,1.0,41.0
66,3.0,179951,13.0,6.0,12.0,5.0,4.0,1.0,41.0
37,3.0,190759,14.0,6.0,10.0,5.0,4.0,1.0,41.0
74,4.0,236012,7.0,2.0,5.0,4.0,4.0,0.0,41.0
46,4.0,164023,14.0,6.0,2.0,5.0,3.0,1.0,41.0
51,8.0,172046,12.0,6.0,12.0,5.0,4.0,1.0,41.0
33,8.0,182926,13.0,6.0,12.0,5.0,4.0,1.0,41.0
30,8.0,151001,2.0,6.0,8.0,5.0,4.0,1.0,40.0
47,3.0,362835,13.0,6.0,12.0,5.0,4.0,1.0,41.0
49,8.0,97883,13.0,4.0,12.0,2.0,4.0,0.0,41.0
53,8.0,91911,15.0,4.0,13.0,2.0,3.0,0.0,41.0
24,8.0,278130,11.0,5.0,8.0,4.0,4.0,1.0,41.0
54,8.0,146310,15.0,6.0,6.0,5.0,4.0,1.0,41.0
32,8.0,379412,14.0,5.0,13.0,3.0,4.0,1.0,41.0
45,8.0,37987,14.0,6.0,10.0,5.0,4.0,1.0,41.0
46,3.0,256909,15.0,1.0,4.0,4.0,4.0,1.0,41.0
37,4.0,482927,14.0,4.0,9.0,4.0,4.0,1.0,41.0
48,4.0,44434,12.0,6.0,14.0,5.0,4.0,1.0,41.0
25,8.0,255474,13.0,5.0,11.0,4.0,4.0,0.0,41.0
28,5.0,303674,15.0,6.0,7.0,1.0,4.0,0.0,41.0
44,5.0,195488,4.0,3.0,7.0,4.0,4.0,0.0,35.0
58,5.0,114362,14.0,6.0,7.0,5.0,3.0,1.0,41.0
27,8.0,341504,14.0,5.0,11.0,2.0,4.0,0.0,41.0
69,8.0,197080,15.0,2.0,11.0,2.0,4.0,1.0,41.0
38,8.0,102945,13.0,6.0,10.0,5.0,4.0,1.0,41.0
47,8.0,503454,4.0,5.0,11.0,0.0,3.0,0.0,41.0
30,7.0,87561,14.0,5.0,11.0,4.0,4.0,0.0,41.0
46,8.0,270693,15.0,5.0,5.0,3.0,4.0,1.0,41.0
27,8.0,252813,6.0,5.0,14.0,4.0,4.0,0.0,41.0
19,8.0,574271,14.0,5.0,10.0,3.0,4.0,1.0,41.0
18,8.0,184016,15.0,6.0,1.0,4.0,4.0,0.0,41.0
24,8.0,235071,10.0,6.0,13.0,5.0,4.0,1.0,41.0
32,8.0,158242,13.0,5.0,14.0,4.0,4.0,0.0,41.0
38,8.0,299810,15.0,6.0,5.0,5.0,3.0,1.0,41.0
19,8.0,277695,0.0,5.0,4.0,4.0,4.0,1.0,10.0
28,8.0,23324,14.0,5.0,5.0,4.0,4.0,1.0,41.0
39,6.0,316582,12.0,5.0,14.0,4.0,4.0,0.0,41.0
38,7.0,176657,14.0,3.0,10.0,4.0,2.0,1.0,23.0
42,8.0,93770,15.0,6.0,8.0,1.0,4.0,0.0,41.0
31,8.0,124569,14.0,6.0,11.0,1.0,4.0,0.0,41.0
46,8.0,117313,5.0,3.0,8.0,4.0,4.0,0.0,11.0
53,8.0,53812,14.0,2.0,12.0,4.0,4.0,0.0,41.0
21,8.0,170456,9.0,5.0,5.0,3.0,4.0,1.0,41.0
48,7.0,115971,15.0,6.0,10.0,5.0,4.0,1.0,41.0
46,8.0,31432,15.0,6.0,11.0,1.0,4.0,0.0,41.0
30,8.0,112383,15.0,6.0,6.0,5.0,4.0,1.0,41.0
24,8.0,283092,15.0,5.0,11.0,0.0,3.0,1.0,30.0
32,8.0,27207,8.0,5.0,13.0,4.0,4.0,1.0,41.0
30,8.0,46712,15.0,4.0,9.0,4.0,4.0,0.0,41.0
57,4.0,19520,3.0,4.0,14.0,2.0,4.0,0.0,41.0
56,8.0,98630,7.0,5.0,11.0,4.0,4.0,1.0,41.0
27,8.0,159897,15.0,5.0,12.0,4.0,3.0,0.0,41.0
38,8.0,136629,13.0,6.0,8.0,5.0,4.0,1.0,18.0
19,8.0,407759,15.0,5.0,11.0,3.0,4.0,1.0,41.0
61,7.0,221884,14.0,6.0,11.0,5.0,4.0,1.0,41.0
49,8.0,148475,11.0,4.0,3.0,2.0,4.0,0.0,41.0
28,8.0,274964,15.0,6.0,13.0,5.0,4.0,1.0,41.0
50,3.0,160107,12.0,6.0,14.0,5.0,4.0,1.0,41.0
43,8.0,167265,13.0,6.0,13.0,5.0,4.0,1.0,41.0
34,8.0,148226,15.0,5.0,8.0,2.0,3.0,0.0,41.0
28,8.0,153869,10.0,6.0,13.0,5.0,4.0,1.0,41.0
31,8.0,208881,14.0,6.0,13.0,5.0,4.0,1.0,41.0
55,8.0,256953,15.0,2.0,8.0,2.0,3.0,0.0,41.0
26,8.0,100147,13.0,6.0,12.0,1.0,4.0,0.0,41.0
51,6.0,166461,3.0,6.0,14.0,1.0,3.0,0.0,41.0
35,8.0,171327,15.0,6.0,13.0,5.0,4.0,1.0,41.0
42,8.0,297335,9.0,1.0,12.0,2.0,2.0,0.0,7.0
63,5.0,133166,3.0,6.0,7.0,5.0,4.0,1.0,41.0
31,8.0,169589,12.0,5.0,14.0,4.0,4.0,1.0,41.0
22,6.0,273734,15.0,5.0,4.0,3.0,4.0,1.0,41.0
67,8.0,158301,15.0,4.0,6.0,4.0,4.0,1.0,41.0
50,5.0,257117,5.0,6.0,7.0,5.0,4.0,1.0,41.0
63,8.0,196725,15.0,2.0,9.0,2.0,4.0,0.0,41.0
31,8.0,137444,15.0,6.0,8.0,5.0,4.0,1.0,41.0
17,8.0,286960,10.0,5.0,14.0,3.0,4.0,1.0,41.0
41,6.0,201435,15.0,6.0,6.0,5.0,3.0,1.0,41.0
53,6.0,216931,7.0,6.0,6.0,5.0,4.0,1.0,41.0
44,6.0,212665,14.0,6.0,2.0,5.0,3.0,1.0,41.0
24,8.0,462820,13.0,5.0,4.0,4.0,4.0,1.0,41.0
35,8.0,198841,11.0,4.0,3.0,3.0,4.0,1.0,41.0
61,8.0,219886,14.0,6.0,3.0,1.0,4.0,0.0,41.0
31,8.0,163003,9.0,5.0,14.0,0.0,2.0,0.0,38.0
44,8.0,112262,13.0,6.0,3.0,5.0,4.0,1.0,41.0
56,8.0,213105,15.0,6.0,10.0,5.0,4.0,1.0,41.0
66,8.0,302072,9.0,4.0,11.0,2.0,4.0,0.0,41.0
45,8.0,338105,14.0,6.0,13.0,5.0,2.0,1.0,25.0
69,7.0,58213,13.0,6.0,14.0,5.0,4.0,1.0,41.0
64,8.0,125684,15.0,6.0,13.0,5.0,4.0,1.0,41.0
38,8.0,215419,15.0,6.0,11.0,1.0,4.0,0.0,41.0
43,6.0,413760,14.0,3.0,13.0,4.0,3.0,1.0,41.0
37,8.0,205339,15.0,4.0,13.0,4.0,4.0,1.0,41.0
19,8.0,236570,15.0,5.0,11.0,3.0,4.0,0.0,41.0
59,7.0,247552,15.0,6.0,12.0,5.0,4.0,1.0,41.0
50,2.0,184007,14.0,6.0,11.0,5.0,4.0,1.0,41.0
33,8.0,341187,13.0,6.0,12.0,5.0,4.0,1.0,41.0
56,8.0,220187,14.0,6.0,3.0,5.0,4.0,1.0,41.0
28,8.0,198258,11.0,6.0,10.0,5.0,4.0,1.0,41.0
27,8.0,175821,15.0,6.0,11.0,1.0,4.0,0.0,41.0
42,8.0,92288,12.0,6.0,10.0,5.0,2.0,1.0,39.0
34,8.0,261418,15.0,6.0,9.0,5.0,4.0,1.0,41.0
19,8.0,203319,10.0,5.0,10.0,3.0,4.0,1.0,41.0
68,7.0,166083,15.0,6.0,12.0,5.0,4.0,1.0,41.0
28,8.0,109001,12.0,6.0,14.0,5.0,4.0,1.0,41.0
81,5.0,106765,14.0,2.0,7.0,2.0,4.0,0.0,41.0
22,7.0,197387,15.0,5.0,4.0,3.0,4.0,1.0,41.0
58,8.0,284834,9.0,4.0,11.0,4.0,4.0,0.0,41.0
31,8.0,87535,14.0,5.0,8.0,4.0,4.0,0.0,41.0
17,6.0,175587,10.0,5.0,2.0,3.0,4.0,1.0,41.0
25,8.0,242700,14.0,5.0,6.0,4.0,4.0,1.0,41.0
23,8.0,161478,14.0,5.0,9.0,3.0,2.0,0.0,41.0
25,8.0,51498,4.0,5.0,9.0,0.0,4.0,1.0,41.0
47,8.0,220124,15.0,5.0,13.0,4.0,4.0,1.0,41.0
39,8.0,188503,13.0,6.0,12.0,1.0,4.0,0.0,41.0
44,8.0,113324,15.0,6.0,13.0,5.0,4.0,1.0,41.0
46,8.0,208872,11.0,6.0,14.0,5.0,4.0,1.0,41.0
38,7.0,34180,14.0,6.0,4.0,5.0,4.0,1.0,41.0
23,8.0,292023,15.0,5.0,8.0,3.0,4.0,1.0,41.0
34,8.0,141118,13.0,1.0,14.0,4.0,4.0,0.0,41.0
33,8.0,348592,15.0,5.0,13.0,4.0,4.0,1.0,41.0
38,8.0,185203,15.0,2.0,9.0,2.0,4.0,0.0,41.0
52,7.0,165278,11.0,6.0,12.0,5.0,4.0,1.0,41.0
50,8.0,116933,15.0,4.0,10.0,4.0,4.0,0.0,41.0
38,8.0,237608,13.0,5.0,10.0,4.0,4.0,0.0,41.0
35,8.0,84787,13.0,6.0,9.0,5.0,4.0,1.0,41.0
67,7.0,217892,3.0,6.0,14.0,5.0,4.0,1.0,41.0
60,8.0,325971,15.0,6.0,8.0,5.0,4.0,1.0,41.0
44,8.0,206878,15.0,5.0,10.0,0.0,4.0,0.0,41.0
38,7.0,127772,15.0,4.0,4.0,3.0,4.0,1.0,41.0
29,8.0,208577,15.0,6.0,14.0,5.0,4.0,1.0,41.0
65,8.0,344152,12.0,6.0,14.0,5.0,4.0,1.0,41.0
33,8.0,40681,9.0,5.0,11.0,4.0,4.0,0.0,41.0
29,5.0,95108,15.0,5.0,7.0,4.0,4.0,1.0,41.0
18,8.0,280603,10.0,5.0,10.0,3.0,4.0,0.0,41.0
43,8.0,188436,6.0,4.0,12.0,4.0,4.0,1.0,41.0
42,8.0,134220,11.0,4.0,12.0,3.0,1.0,0.0,41.0
42,8.0,177989,15.0,6.0,6.0,5.0,4.0,1.0,41.0
32,8.0,164190,15.0,6.0,5.0,5.0,4.0,1.0,41.0
36,8.0,90897,9.0,5.0,3.0,4.0,4.0,0.0,41.0
41,4.0,33126,13.0,6.0,4.0,5.0,4.0,1.0,41.0
30,8.0,270886,14.0,5.0,9.0,3.0,4.0,0.0,41.0
21,8.0,216129,15.0,5.0,9.0,3.0,4.0,1.0,41.0
33,8.0,189368,14.0,6.0,6.0,5.0,3.0,1.0,41.0
19,5.0,141418,14.0,5.0,7.0,3.0,4.0,1.0,41.0
19,8.0,306225,15.0,5.0,5.0,3.0,4.0,1.0,41.0
35,8.0,330664,15.0,4.0,6.0,4.0,4.0,1.0,41.0
43,8.0,191765,15.0,4.0,3.0,2.0,3.0,0.0,41.0
45,8.0,289353,15.0,6.0,6.0,5.0,3.0,1.0,41.0
25,8.0,53147,13.0,5.0,12.0,3.0,3.0,1.0,41.0
39,7.0,122353,13.0,6.0,12.0,5.0,4.0,1.0,41.0
26,8.0,188767,15.0,5.0,5.0,4.0,4.0,1.0,41.0
60,8.0,239576,12.0,6.0,6.0,5.0,4.0,1.0,41.0
52,6.0,155141,3.0,6.0,14.0,1.0,4.0,0.0,41.0
22,8.0,64520,4.0,5.0,6.0,2.0,4.0,1.0,41.0
23,8.0,478994,14.0,5.0,9.0,3.0,4.0,0.0,41.0
46,8.0,155654,15.0,6.0,9.0,1.0,4.0,0.0,41.0
34,7.0,124052,13.0,6.0,10.0,5.0,4.0,1.0,41.0
39,8.0,245053,13.0,6.0,14.0,5.0,4.0,1.0,41.0
38,8.0,183585,15.0,5.0,14.0,4.0,4.0,0.0,41.0
56,7.0,323639,12.0,6.0,12.0,5.0,4.0,1.0,41.0
55,2.0,186791,15.0,4.0,11.0,4.0,4.0,0.0,41.0
40,8.0,284303,14.0,6.0,12.0,1.0,4.0,0.0,41.0
23,8.0,186666,14.0,5.0,8.0,4.0,4.0,1.0,41.0
39,8.0,200153,13.0,4.0,11.0,4.0,4.0,1.0,41.0
24,8.0,180931,13.0,6.0,10.0,5.0,3.0,1.0,41.0
51,7.0,183173,15.0,6.0,10.0,5.0,4.0,1.0,41.0
47,3.0,120131,13.0,6.0,12.0,5.0,4.0,1.0,32.0
25,7.0,263300,15.0,5.0,4.0,4.0,4.0,1.0,41.0
34,8.0,226443,6.0,6.0,14.0,5.0,4.0,1.0,41.0
18,8.0,404868,10.0,5.0,10.0,3.0,3.0,0.0,41.0
19,8.0,208506,14.0,5.0,12.0,3.0,4.0,0.0,41.0
32,8.0,46746,14.0,4.0,13.0,2.0,4.0,1.0,41.0
49,8.0,246183,15.0,6.0,10.0,5.0,4.0,1.0,41.0
40,5.0,165309,7.0,3.0,7.0,4.0,4.0,0.0,41.0
43,8.0,122749,15.0,6.0,13.0,5.0,4.0,1.0,41.0
71,3.0,38822,12.0,6.0,12.0,5.0,4.0,1.0,41.0
59,8.0,167963,15.0,5.0,11.0,2.0,4.0,1.0,41.0
32,8.0,273241,13.0,6.0,12.0,1.0,4.0,0.0,41.0
25,8.0,120238,13.0,5.0,12.0,4.0,4.0,1.0,41.0
32,8.0,167990,15.0,6.0,12.0,5.0,4.0,1.0,11.0
17,8.0,225507,10.0,5.0,5.0,4.0,3.0,0.0,41.0
57,3.0,125000,6.0,6.0,14.0,5.0,4.0,1.0,41.0
17,7.0,174120,4.0,5.0,5.0,3.0,4.0,1.0,41.0
27,8.0,230959,13.0,5.0,3.0,3.0,2.0,0.0,38.0
41,6.0,132125,15.0,6.0,2.0,5.0,4.0,1.0,41.0
62,5.0,68461,3.0,6.0,7.0,5.0,1.0,1.0,41.0
19,8.0,227178,10.0,5.0,10.0,4.0,4.0,0.0,41.0
41,8.0,165798,2.0,4.0,9.0,2.0,4.0,0.0,35.0
39,8.0,129573,13.0,5.0,12.0,4.0,4.0,1.0,41.0
30,8.0,224377,15.0,5.0,13.0,4.0,4.0,1.0,41.0
37,8.0,179481,13.0,6.0,8.0,5.0,4.0,1.0,41.0
18,8.0,434268,10.0,5.0,11.0,3.0,4.0,0.0,41.0
40,7.0,173716,13.0,6.0,10.0,5.0,4.0,1.0,41.0
38,3.0,244803,14.0,6.0,10.0,5.0,4.0,1.0,32.0
24,8.0,114230,15.0,5.0,10.0,0.0,4.0,1.0,41.0
33,8.0,188661,15.0,6.0,13.0,5.0,4.0,1.0,41.0
48,8.0,216093,13.0,6.0,5.0,5.0,4.0,1.0,41.0
51,8.0,124963,13.0,6.0,10.0,5.0,4.0,1.0,41.0
48,8.0,85341,15.0,6.0,13.0,5.0,4.0,1.0,41.0
43,8.0,193490,7.0,6.0,13.0,5.0,4.0,1.0,41.0
34,8.0,80058,6.0,5.0,12.0,3.0,4.0,1.0,41.0
41,8.0,139907,11.0,3.0,13.0,4.0,4.0,1.0,41.0
51,3.0,54342,6.0,4.0,14.0,4.0,4.0,1.0,41.0
25,8.0,188767,15.0,5.0,13.0,3.0,4.0,1.0,41.0
20,8.0,117222,15.0,5.0,9.0,3.0,4.0,1.0,41.0
61,3.0,171831,15.0,6.0,12.0,5.0,4.0,1.0,41.0
35,8.0,187119,14.0,4.0,12.0,4.0,4.0,0.0,41.0
42,6.0,97277,12.0,4.0,14.0,2.0,4.0,0.0,41.0
26,6.0,219760,15.0,5.0,9.0,0.0,4.0,1.0,41.0
46,8.0,63299,15.0,6.0,9.0,5.0,4.0,1.0,41.0
39,4.0,171482,13.0,5.0,14.0,4.0,4.0,1.0,41.0
18,5.0,344742,8.0,5.0,7.0,3.0,4.0,1.0,41.0
29,8.0,210869,14.0,5.0,10.0,3.0,3.0,1.0,41.0
39,8.0,38312,14.0,1.0,13.0,2.0,4.0,1.0,41.0
47,8.0,119939,15.0,6.0,13.0,5.0,4.0,1.0,41.0
40,8.0,83953,14.0,6.0,6.0,5.0,4.0,1.0,41.0
43,4.0,101383,15.0,6.0,13.0,5.0,4.0,1.0,41.0
32,8.0,204374,15.0,4.0,5.0,4.0,4.0,1.0,41.0
31,8.0,176831,8.0,4.0,10.0,0.0,4.0,0.0,41.0
19,5.0,60688,14.0,5.0,7.0,3.0,4.0,1.0,41.0
44,2.0,251305,9.0,6.0,11.0,5.0,4.0,1.0,41.0
46,6.0,200947,13.0,6.0,2.0,5.0,4.0,1.0,41.0
53,7.0,46704,12.0,6.0,14.0,5.0,4.0,1.0,41.0
43,8.0,119721,13.0,6.0,12.0,5.0,4.0,1.0,41.0
41,4.0,58930,13.0,5.0,14.0,4.0,4.0,0.0,41.0
35,8.0,247750,15.0,2.0,9.0,2.0,3.0,1.0,41.0
48,8.0,67725,13.0,6.0,10.0,5.0,4.0,1.0,41.0
28,4.0,200775,12.0,6.0,12.0,1.0,4.0,0.0,41.0
44,8.0,183542,13.0,2.0,14.0,2.0,4.0,0.0,41.0
20,5.0,25139,14.0,5.0,7.0,3.0,4.0,0.0,41.0
51,6.0,123325,6.0,2.0,14.0,4.0,4.0,0.0,41.0
28,8.0,269786,15.0,5.0,6.0,2.0,4.0,1.0,41.0
36,8.0,51089,13.0,5.0,13.0,4.0,4.0,1.0,41.0
28,8.0,136985,15.0,6.0,9.0,5.0,4.0,1.0,41.0
21,8.0,129350,14.0,5.0,10.0,3.0,4.0,1.0,41.0
34,5.0,35595,13.0,6.0,7.0,5.0,4.0,1.0,41.0
36,6.0,61299,14.0,6.0,13.0,5.0,4.0,1.0,41.0
25,5.0,192321,9.0,5.0,7.0,3.0,4.0,0.0,41.0
31,8.0,257644,15.0,5.0,14.0,4.0,4.0,1.0,41.0
44,7.0,70884,15.0,6.0,4.0,5.0,4.0,1.0,41.0
49,6.0,159726,10.0,4.0,5.0,2.0,4.0,1.0,41.0
40,8.0,174395,15.0,6.0,13.0,5.0,4.0,1.0,41.0
64,2.0,175534,3.0,6.0,14.0,5.0,2.0,1.0,28.0
54,6.0,173050,12.0,6.0,14.0,5.0,4.0,1.0,41.0
27,8.0,32519,14.0,6.0,10.0,5.0,2.0,1.0,29.0
18,8.0,322999,14.0,5.0,9.0,3.0,4.0,0.0,41.0
68,8.0,148874,5.0,6.0,13.0,5.0,3.0,1.0,41.0
64,8.0,43738,3.0,2.0,14.0,4.0,4.0,1.0,41.0
36,8.0,195385,15.0,6.0,6.0,5.0,1.0,1.0,41.0
21,8.0,149809,15.0,5.0,4.0,3.0,4.0,1.0,41.0
22,8.0,51985,14.0,5.0,13.0,3.0,4.0,1.0,41.0
61,8.0,105384,13.0,6.0,14.0,5.0,4.0,1.0,41.0
24,8.0,137591,14.0,5.0,10.0,3.0,4.0,1.0,13.0
49,4.0,324791,13.0,6.0,14.0,5.0,4.0,1.0,41.0
25,8.0,184303,14.0,3.0,1.0,0.0,4.0,0.0,34.0
66,5.0,314347,15.0,6.0,7.0,5.0,3.0,1.0,41.0
29,8.0,274010,14.0,5.0,14.0,4.0,4.0,1.0,41.0
22,8.0,321031,15.0,5.0,10.0,3.0,3.0,0.0,41.0
57,2.0,313929,14.0,6.0,14.0,5.0,1.0,1.0,41.0
41,8.0,394669,13.0,5.0,14.0,4.0,4.0,0.0,41.0
29,8.0,152951,15.0,6.0,13.0,5.0,4.0,1.0,41.0
20,8.0,247115,14.0,5.0,11.0,2.0,3.0,0.0,41.0
47,8.0,175958,6.0,6.0,10.0,5.0,4.0,1.0,41.0
22,8.0,109039,15.0,5.0,12.0,4.0,4.0,0.0,41.0
59,3.0,141326,11.0,4.0,14.0,4.0,4.0,1.0,41.0
42,4.0,74334,12.0,6.0,11.0,5.0,1.0,1.0,41.0
64,7.0,47462,14.0,5.0,14.0,4.0,4.0,0.0,41.0
29,2.0,182344,15.0,1.0,9.0,2.0,3.0,1.0,41.0
25,4.0,295912,14.0,5.0,13.0,4.0,4.0,1.0,41.0
62,8.0,311495,14.0,4.0,12.0,4.0,4.0,0.0,41.0
44,8.0,236746,12.0,4.0,12.0,4.0,4.0,1.0,41.0
21,8.0,187643,15.0,3.0,9.0,4.0,4.0,0.0,41.0
60,8.0,282923,14.0,6.0,14.0,5.0,4.0,1.0,41.0
46,8.0,501671,8.0,4.0,8.0,2.0,3.0,1.0,41.0
44,2.0,29591,13.0,4.0,3.0,4.0,4.0,1.0,41.0
21,8.0,301556,15.0,5.0,9.0,3.0,4.0,0.0,41.0
18,8.0,187240,10.0,5.0,5.0,3.0,4.0,1.0,41.0
39,8.0,219483,13.0,6.0,14.0,1.0,4.0,0.0,41.0
33,8.0,594187,12.0,6.0,14.0,5.0,4.0,1.0,41.0
63,8.0,200474,1.0,4.0,6.0,4.0,4.0,1.0,41.0
52,6.0,152795,15.0,6.0,2.0,5.0,4.0,1.0,41.0
17,8.0,230789,5.0,5.0,10.0,3.0,3.0,1.0,41.0
45,3.0,311231,6.0,6.0,14.0,5.0,4.0,1.0,41.0
31,8.0,114691,15.0,5.0,10.0,3.0,4.0,1.0,41.0
