age,workclassIndex,fnlwgt,educationIndex,maritial_statusIndex,occupationIndex,relationshipIndex,raceIndex,sexIndex,native_countryIndex
38,8.0,127601,14.0,2.0,12.0,4.0,4.0,0.0,41.0
37,8.0,227597,14.0,6.0,13.0,5.0,4.0,1.0,41.0
21,5.0,143995,14.0,5.0,7.0,3.0,3.0,1.0,41.0
21,8.0,250051,14.0,5.0,14.0,3.0,4.0,0.0,41.0
26,8.0,284078,14.0,5.0,11.0,4.0,4.0,1.0,41.0
34,8.0,207668,14.0,6.0,5.0,5.0,4.0,1.0,41.0
18,8.0,163787,14.0,5.0,10.0,3.0,4.0,0.0,41.0
27,8.0,119170,10.0,5.0,12.0,2.0,4.0,0.0,41.0
20,8.0,188612,14.0,5.0,11.0,3.0,4.0,0.0,16.0
36,8.0,114605,11.0,6.0,11.0,5.0,4.0,1.0,41.0
31,5.0,317761,13.0,5.0,7.0,4.0,4.0,1.0,41.0
32,8.0,164197,13.0,6.0,12.0,5.0,4.0,1.0,41.0
54,8.0,329266,15.0,6.0,13.0,5.0,4.0,1.0,41.0
34,6.0,207383,12.0,2.0,14.0,4.0,4.0,0.0,41.0
46,8.0,123598,14.0,6.0,10.0,5.0,4.0,1.0,41.0
33,8.0,259931,10.0,3.0,8.0,0.0,4.0,1.0,41.0
32,8.0,134737,13.0,6.0,14.0,5.0,4.0,1.0,41.0
42,8.0,106900,11.0,5.0,3.0,4.0,4.0,1.0,41.0
30,8.0,87054,15.0,6.0,13.0,5.0,4.0,1.0,41.0
37,8.0,82622,14.0,6.0,9.0,5.0,4.0,1.0,41.0
28,8.0,181659,15.0,6.0,8.0,5.0,4.0,1.0,41.0
25,8.0,321205,13.0,5.0,12.0,4.0,4.0,1.0,41.0
44,7.0,231348,14.0,6.0,9.0,5.0,4.0,1.0,41.0
40,8.0,276096,15.0,6.0,8.0,5.0,4.0,1.0,41.0
36,8.0,290560,14.0,6.0,12.0,5.0,4.0,1.0,41.0
21,8.0,307315,14.0,5.0,11.0,2.0,4.0,1.0,41.0
39,4.0,99156,3.0,6.0,14.0,5.0,4.0,1.0,41.0
24,8.0,237928,13.0,5.0,14.0,4.0,4.0,1.0,41.0
46,8.0,153501,15.0,5.0,6.0,4.0,1.0,1.0,41.0
47,5.0,149700,13.0,6.0,7.0,5.0,4.0,1.0,41.0
47,8.0,189680,13.0,6.0,10.0,5.0,4.0,1.0,41.0
35,8.0,374524,6.0,6.0,14.0,5.0,4.0,1.0,41.0
60,7.0,127805,7.0,6.0,6.0,5.0,4.0,1.0,41.0
35,8.0,150217,13.0,6.0,9.0,1.0,4.0,0.0,22.0
33,8.0,295649,15.0,3.0,9.0,2.0,4.0,0.0,28.0
21,8.0,197182,9.0,5.0,14.0,4.0,4.0,0.0,41.0
37,8.0,241998,13.0,6.0,3.0,5.0,4.0,1.0,41.0
48,2.0,156410,15.0,6.0,11.0,5.0,3.0,1.0,41.0
58,8.0,473836,7.0,2.0,4.0,0.0,4.0,0.0,24.0
21,8.0,198431,15.0,5.0,5.0,4.0,4.0,0.0,41.0
22,8.0,113936,15.0,5.0,5.0,3.0,4.0,1.0,41.0
22,8.0,318915,15.0,5.0,9.0,2.0,4.0,0.0,41.0
28,7.0,175406,12.0,6.0,12.0,1.0,4.0,0.0,41.0
33,5.0,193172,11.0,6.0,7.0,3.0,4.0,0.0,41.0
23,2.0,320294,15.0,5.0,14.0,4.0,4.0,1.0,41.0
58,4.0,400285,15.0,6.0,11.0,5.0,3.0,1.0,41.0
24,5.0,283731,13.0,5.0,7.0,3.0,4.0,1.0,41.0
38,6.0,227154,13.0,6.0,13.0,5.0,2.0,1.0,38.0
49,8.0,298659,15.0,6.0,10.0,5.0,4.0,1.0,40.0
47,8.0,212120,13.0,6.0,12.0,5.0,4.0,1.0,41.0
50,8.0,320510,13.0,6.0,12.0,5.0,4.0,1.0,41.0
21,8.0,175800,15.0,5.0,14.0,2.0,4.0,0.0,41.0
55,8.0,170169,15.0,3.0,11.0,4.0,4.0,0.0,41.0
47,8.0,344157,10.0,4.0,5.0,4.0,4.0,1.0,41.0
19,8.0,199441,15.0,5.0,14.0,4.0,4.0,0.0,41.0
47,8.0,225456,15.0,5.0,3.0,0.0,4.0,1.0,41.0
36,8.0,61178,10.0,6.0,13.0,5.0,4.0,1.0,41.0
28,6.0,175262,9.0,6.0,2.0,5.0,4.0,1.0,31.0
42,8.0,152568,15.0,2.0,10.0,2.0,1.0,0.0,41.0
41,8.0,182108,12.0,5.0,14.0,4.0,4.0,0.0,41.0
46,8.0,273771,13.0,6.0,10.0,5.0,4.0,1.0,41.0
32,8.0,208291,15.0,6.0,10.0,5.0,4.0,1.0,41.0
34,8.0,224358,8.0,5.0,9.0,2.0,3.0,0.0,41.0
33,8.0,55176,7.0,6.0,13.0,5.0,4.0,1.0,41.0
60,4.0,152711,13.0,6.0,12.0,5.0,4.0,1.0,41.0
53,8.0,68684,15.0,6.0,6.0,5.0,4.0,1.0,41.0
24,8.0,185452,13.0,5.0,3.0,4.0,4.0,0.0,41.0
39,2.0,175232,14.0,6.0,5.0,5.0,4.0,1.0,41.0
23,8.0,173851,14.0,5.0,13.0,4.0,4.0,1.0,41.0
50,8.0,162327,13.0,6.0,11.0,5.0,4.0,1.0,39.0
36,6.0,51424,15.0,4.0,11.0,2.0,4.0,0.0,41.0
19,8.0,123416,4.0,3.0,14.0,3.0,4.0,0.0,41.0
26,8.0,262656,15.0,5.0,11.0,3.0,4.0,0.0,41.0
38,8.0,233194,15.0,6.0,10.0,5.0,3.0,1.0,41.0
41,8.0,290660,13.0,6.0,13.0,5.0,4.0,1.0,41.0
22,8.0,151105,14.0,5.0,10.0,0.0,4.0,0.0,41.0
38,8.0,179117,9.0,5.0,8.0,4.0,3.0,0.0,41.0
72,5.0,33608,14.0,6.0,7.0,5.0,4.0,1.0,41.0
39,8.0,317434,15.0,6.0,13.0,5.0,4.0,1.0,41.0
35,4.0,126569,15.0,6.0,13.0,5.0,4.0,1.0,41.0
38,6.0,745768,14.0,4.0,12.0,2.0,3.0,0.0,41.0
19,8.0,69927,15.0,6.0,9.0,1.0,3.0,0.0,41.0
26,8.0,302603,15.0,5.0,6.0,3.0,4.0,1.0,41.0
52,8.0,46788,13.0,4.0,13.0,2.0,4.0,1.0,41.0
41,8.0,289886,2.0,6.0,9.0,5.0,0.0,1.0,16.0
45,8.0,179135,15.0,4.0,11.0,4.0,4.0,0.0,41.0
58,2.0,175873,14.0,6.0,11.0,5.0,4.0,1.0,41.0
34,8.0,57426,13.0,5.0,10.0,4.0,4.0,1.0,41.0
36,8.0,312206,15.0,6.0,8.0,5.0,4.0,1.0,41.0
19,1.0,344858,15.0,5.0,4.0,3.0,4.0,1.0,41.0
26,4.0,177035,10.0,4.0,9.0,2.0,4.0,0.0,41.0
60,8.0,88055,8.0,6.0,6.0,5.0,4.0,1.0,41.0
35,7.0,111095,15.0,6.0,12.0,5.0,4.0,1.0,41.0
39,8.0,192251,8.0,4.0,9.0,4.0,4.0,0.0,41.0
27,8.0,29807,15.0,3.0,5.0,2.0,4.0,0.0,23.0
26,2.0,211596,12.0,5.0,14.0,4.0,4.0,1.0,41.0
17,8.0,268276,4.0,5.0,9.0,3.0,4.0,1.0,41.0
59,7.0,181070,15.0,6.0,10.0,5.0,4.0,1.0,31.0
53,6.0,20676,15.0,6.0,12.0,5.0,1.0,1.0,41.0
35,8.0,115803,10.0,4.0,6.0,4.0,4.0,1.0,41.0
34,6.0,124827,14.0,6.0,12.0,5.0,4.0,1.0,41.0
36,8.0,95336,15.0,6.0,3.0,5.0,4.0,1.0,41.0
36,8.0,257942,15.0,6.0,10.0,5.0,4.0,1.0,41.0
21,8.0,72593,15.0,5.0,9.0,3.0,4.0,1.0,41.0
29,8.0,147340,14.0,5.0,10.0,3.0,4.0,0.0,41.0
35,8.0,185325,13.0,6.0,14.0,5.0,4.0,1.0,41.0
59,7.0,357943,13.0,6.0,12.0,5.0,4.0,1.0,41.0
22,8.0,215395,14.0,5.0,9.0,4.0,4.0,1.0,41.0
50,6.0,30682,12.0,6.0,14.0,5.0,4.0,1.0,41.0
24,2.0,29591,13.0,5.0,14.0,4.0,0.0,0.0,41.0
36,8.0,215392,13.0,4.0,3.0,4.0,4.0,0.0,41.0
31,8.0,110554,15.0,6.0,8.0,1.0,4.0,0.0,41.0
42,7.0,133584,14.0,6.0,13.0,5.0,4.0,1.0,34.0
38,8.0,210438,7.0,4.0,10.0,2.0,4.0,0.0,41.0
52,8.0,256916,15.0,6.0,12.0,5.0,4.0,1.0,41.0
46,8.0,73541,8.0,4.0,13.0,4.0,4.0,1.0,41.0
23,8.0,109952,14.0,6.0,13.0,5.0,4.0,1.0,41.0
54,8.0,197975,2.0,6.0,10.0,5.0,4.0,1.0,41.0
27,8.0,401723,15.0,5.0,11.0,4.0,3.0,0.0,41.0
42,8.0,179524,13.0,3.0,9.0,4.0,4.0,0.0,41.0
33,4.0,296282,15.0,6.0,13.0,5.0,4.0,1.0,41.0
19,8.0,145844,9.0,5.0,12.0,4.0,4.0,0.0,41.0
59,8.0,191965,10.0,6.0,9.0,1.0,4.0,0.0,41.0
54,8.0,96792,15.0,2.0,9.0,2.0,4.0,0.0,41.0
48,8.0,185041,7.0,6.0,6.0,5.0,4.0,1.0,41.0
19,5.0,233779,14.0,5.0,7.0,3.0,4.0,1.0,41.0
45,8.0,347834,15.0,4.0,11.0,4.0,4.0,0.0,41.0
36,8.0,215373,13.0,5.0,12.0,4.0,4.0,1.0,41.0
35,7.0,169426,9.0,6.0,13.0,5.0,4.0,1.0,41.0
47,8.0,202856,14.0,4.0,11.0,4.0,4.0,0.0,41.0
33,8.0,50276,13.0,5.0,12.0,4.0,4.0,1.0,41.0
48,7.0,187454,13.0,6.0,14.0,5.0,4.0,1.0,41.0
42,8.0,126098,15.0,3.0,13.0,2.0,3.0,0.0,41.0
19,8.0,250639,14.0,5.0,9.0,3.0,4.0,1.0,41.0
64,3.0,195366,13.0,6.0,14.0,5.0,4.0,1.0,41.0
51,7.0,186845,13.0,6.0,4.0,5.0,4.0,1.0,41.0
20,2.0,119156,15.0,5.0,11.0,0.0,4.0,1.0,41.0
28,8.0,162343,15.0,5.0,9.0,4.0,4.0,1.0,35.0
52,8.0,108435,12.0,6.0,12.0,5.0,4.0,1.0,13.0
29,7.0,394927,14.0,5.0,13.0,4.0,4.0,1.0,41.0
51,8.0,172281,13.0,3.0,10.0,4.0,4.0,1.0,41.0
36,8.0,370767,15.0,6.0,14.0,5.0,4.0,1.0,41.0
43,8.0,352005,13.0,6.0,10.0,5.0,4.0,1.0,41.0
52,8.0,165681,14.0,6.0,12.0,5.0,4.0,1.0,41.0
50,8.0,258819,15.0,4.0,13.0,4.0,4.0,1.0,41.0
25,8.0,130793,14.0,4.0,9.0,4.0,4.0,1.0,41.0
36,8.0,118909,9.0,5.0,11.0,2.0,3.0,0.0,30.0
44,8.0,202466,14.0,6.0,12.0,1.0,4.0,0.0,41.0
47,8.0,161558,8.0,1.0,6.0,4.0,3.0,1.0,41.0
32,8.0,188246,15.0,4.0,13.0,3.0,4.0,1.0,41.0
37,8.0,160120,12.0,5.0,14.0,2.0,2.0,1.0,29.0
40,8.0,144594,15.0,6.0,11.0,5.0,4.0,1.0,41.0
34,7.0,123429,15.0,6.0,10.0,5.0,4.0,1.0,41.0
35,3.0,340110,14.0,6.0,10.0,5.0,4.0,1.0,41.0
26,8.0,523067,14.0,5.0,14.0,3.0,4.0,1.0,34.0
49,7.0,113513,13.0,6.0,4.0,5.0,4.0,1.0,41.0
63,5.0,186809,13.0,6.0,7.0,5.0,4.0,1.0,41.0
46,7.0,320421,13.0,1.0,14.0,4.0,4.0,1.0,41.0
31,6.0,295589,14.0,5.0,11.0,3.0,3.0,1.0,41.0
22,8.0,370548,11.0,5.0,13.0,4.0,4.0,1.0,41.0
20,8.0,120572,14.0,5.0,9.0,4.0,4.0,0.0,41.0
52,8.0,110977,3.0,5.0,12.0,4.0,4.0,1.0,41.0
26,8.0,55860,14.0,5.0,11.0,4.0,3.0,0.0,41.0
34,8.0,158800,13.0,6.0,12.0,5.0,4.0,1.0,41.0
31,8.0,131568,5.0,5.0,8.0,4.0,4.0,1.0,41.0
46,8.0,173613,15.0,4.0,10.0,2.0,4.0,0.0,41.0
22,8.0,216867,7.0,6.0,8.0,5.0,4.0,1.0,40.0
38,8.0,104089,11.0,5.0,13.0,3.0,4.0,1.0,41.0
35,8.0,208106,15.0,6.0,10.0,5.0,4.0,1.0,12.0
27,4.0,340269,14.0,5.0,2.0,4.0,4.0,1.0,41.0
27,8.0,236246,9.0,6.0,12.0,5.0,4.0,1.0,41.0
46,8.0,213408,14.0,4.0,10.0,2.0,4.0,0.0,32.0
40,5.0,84232,15.0,5.0,7.0,4.0,4.0,0.0,41.0
19,8.0,302945,14.0,5.0,11.0,3.0,4.0,1.0,6.0
69,5.0,28197,15.0,6.0,7.0,5.0,4.0,1.0,41.0
20,8.0,262749,14.0,5.0,9.0,3.0,4.0,1.0,41.0
34,2.0,198265,13.0,6.0,2.0,5.0,4.0,1.0,41.0
49,8.0,170871,12.0,6.0,12.0,5.0,4.0,1.0,41.0
27,8.0,177761,14.0,6.0,4.0,5.0,0.0,1.0,41.0
59,8.0,175689,14.0,6.0,11.0,1.0,4.0,0.0,32.0
45,8.0,205100,13.0,6.0,12.0,5.0,4.0,1.0,41.0
21,8.0,77759,14.0,5.0,10.0,3.0,4.0,0.0,41.0
51,4.0,77905,11.0,4.0,14.0,2.0,4.0,0.0,41.0
64,5.0,193575,10.0,5.0,7.0,2.0,4.0,1.0,41.0
41,4.0,116520,3.0,6.0,14.0,5.0,4.0,1.0,41.0
18,5.0,85154,4.0,5.0,7.0,3.0,2.0,0.0,37.0
49,8.0,180532,12.0,1.0,14.0,4.0,4.0,1.0,41.0
51,8.0,508891,15.0,4.0,8.0,3.0,3.0,1.0,41.0
20,8.0,211345,14.0,5.0,5.0,3.0,4.0,0.0,41.0
69,7.0,170877,15.0,6.0,10.0,5.0,4.0,1.0,41.0
18,5.0,97318,15.0,5.0,7.0,3.0,4.0,0.0,41.0
43,8.0,184105,15.0,6.0,5.0,5.0,4.0,1.0,41.0
50,8.0,150941,15.0,4.0,8.0,2.0,3.0,0.0,41.0
32,8.0,303942,15.0,6.0,8.0,5.0,4.0,1.0,41.0
27,6.0,273929,15.0,5.0,4.0,3.0,4.0,1.0,41.0
38,8.0,197077,15.0,6.0,9.0,5.0,4.0,1.0,41.0
62,8.0,162825,15.0,6.0,8.0,5.0,4.0,1.0,41.0
46,8.0,159869,15.0,4.0,12.0,4.0,4.0,1.0,41.0
19,8.0,158343,14.0,5.0,3.0,3.0,4.0,0.0,39.0
17,5.0,406920,8.0,5.0,7.0,3.0,4.0,1.0,41.0
21,8.0,227986,15.0,5.0,8.0,2.0,4.0,0.0,41.0
36,8.0,137527,13.0,5.0,11.0,4.0,4.0,0.0,41.0
36,8.0,180150,4.0,4.0,5.0,4.0,4.0,1.0,41.0
23,8.0,239539,15.0,5.0,8.0,3.0,2.0,1.0,38.0
58,8.0,281792,13.0,6.0,14.0,5.0,4.0,1.0,41.0
40,8.0,224799,13.0,6.0,14.0,5.0,4.0,1.0,41.0
64,8.0,292639,14.0,6.0,12.0,1.0,4.0,0.0,41.0
66,8.0,22313,10.0,6.0,13.0,5.0,4.0,1.0,41.0
42,8.0,194636,15.0,6.0,10.0,5.0,4.0,1.0,41.0
55,8.0,156089,14.0,2.0,11.0,2.0,4.0,0.0,41.0
53,8.0,193720,14.0,6.0,12.0,5.0,4.0,1.0,41.0
25,8.0,218667,15.0,6.0,5.0,5.0,4.0,1.0,41.0
39,8.0,358837,14.0,5.0,3.0,2.0,3.0,0.0,41.0
20,8.0,174685,15.0,5.0,9.0,3.0,4.0,1.0,41.0
32,8.0,168854,15.0,6.0,9.0,5.0,4.0,1.0,41.0
28,8.0,133696,13.0,5.0,10.0,2.0,4.0,1.0,41.0
23,2.0,350680,9.0,5.0,12.0,3.0,4.0,0.0,22.0
18,8.0,115215,15.0,5.0,9.0,3.0,4.0,1.0,41.0
43,7.0,152958,15.0,6.0,12.0,5.0,4.0,1.0,41.0
29,8.0,217200,15.0,6.0,13.0,5.0,4.0,1.0,41.0
32,8.0,235124,14.0,6.0,2.0,5.0,4.0,1.0,26.0
31,6.0,144949,15.0,4.0,13.0,2.0,4.0,1.0,41.0
60,8.0,135470,2.0,6.0,13.0,5.0,4.0,1.0,40.0
42,8.0,281209,14.0,6.0,6.0,5.0,4.0,1.0,41.0
46,8.0,155489,12.0,6.0,12.0,5.0,4.0,1.0,41.0
38,8.0,290306,15.0,6.0,13.0,5.0,4.0,1.0,41.0
18,8.0,182042,10.0,5.0,9.0,3.0,4.0,0.0,41.0
31,8.0,210008,15.0,5.0,10.0,3.0,4.0,0.0,41.0
54,8.0,234938,15.0,6.0,10.0,5.0,4.0,1.0,41.0
46,8.0,315423,14.0,6.0,10.0,5.0,4.0,1.0,41.0
27,7.0,30244,15.0,5.0,4.0,3.0,4.0,1.0,41.0
50,6.0,30008,13.0,6.0,14.0,5.0,4.0,1.0,41.0
38,7.0,201328,7.0,6.0,4.0,5.0,4.0,1.0,41.0
36,4.0,96468,12.0,5.0,14.0,3.0,4.0,0.0,41.0
25,8.0,486332,15.0,4.0,9.0,4.0,4.0,1.0,40.0
19,8.0,46162,15.0,5.0,4.0,3.0,4.0,1.0,41.0
60,6.0,98350,14.0,6.0,9.0,5.0,2.0,1.0,38.0
45,6.0,175958,5.0,5.0,9.0,3.0,4.0,1.0,41.0
21,8.0,119309,14.0,5.0,3.0,3.0,4.0,1.0,41.0
42,8.0,175935,15.0,4.0,6.0,4.0,4.0,1.0,41.0
38,8.0,204527,15.0,6.0,13.0,5.0,4.0,1.0,41.0
22,5.0,57827,14.0,5.0,7.0,3.0,4.0,1.0,41.0
19,8.0,418176,15.0,5.0,12.0,4.0,3.0,1.0,41.0
23,8.0,262744,14.0,5.0,11.0,3.0,4.0,1.0,41.0
24,8.0,177287,14.0,5.0,5.0,3.0,4.0,0.0,41.0
30,8.0,255004,9.0,4.0,10.0,4.0,4.0,1.0,41.0
62,8.0,183735,14.0,6.0,12.0,5.0,4.0,1.0,41.0
26,7.0,318644,6.0,5.0,14.0,3.0,4.0,1.0,41.0
42,2.0,132125,13.0,6.0,12.0,5.0,4.0,1.0,41.0
33,8.0,206051,15.0,6.0,13.0,5.0,4.0,1.0,41.0
54,3.0,99185,3.0,6.0,14.0,5.0,4.0,1.0,39.0
35,8.0,225750,13.0,4.0,14.0,2.0,4.0,0.0,41.0
33,8.0,245777,15.0,4.0,10.0,4.0,4.0,1.0,41.0
45,8.0,169092,15.0,4.0,10.0,4.0,4.0,0.0,41.0
62,8.0,211035,13.0,6.0,11.0,1.0,4.0,0.0,41.0
24,8.0,285432,15.0,5.0,12.0,3.0,4.0,1.0,41.0
50,6.0,154779,14.0,4.0,11.0,4.0,3.0,0.0,41.0
54,8.0,37237,13.0,6.0,14.0,5.0,4.0,1.0,41.0
58,8.0,417419,7.0,4.0,8.0,3.0,4.0,1.0,41.0
39,3.0,33975,15.0,6.0,13.0,5.0,4.0,1.0,41.0
32,8.0,42485,15.0,4.0,13.0,2.0,4.0,1.0,41.0
27,8.0,170017,13.0,6.0,14.0,5.0,4.0,1.0,41.0
27,8.0,152683,15.0,6.0,6.0,5.0,4.0,1.0,41.0
20,8.0,41721,14.0,5.0,9.0,3.0,4.0,1.0,41.0
64,8.0,66634,7.0,6.0,13.0,5.0,4.0,1.0,41.0
55,3.0,257216,12.0,2.0,10.0,4.0,4.0,0.0,41.0
46,8.0,167882,15.0,4.0,3.0,4.0,4.0,0.0,41.0
45,8.0,179428,14.0,6.0,6.0,5.0,4.0,1.0,41.0
26,8.0,57512,15.0,5.0,6.0,4.0,4.0,1.0,41.0
36,8.0,301614,15.0,6.0,13.0,5.0,4.0,1.0,41.0
25,8.0,193820,13.0,5.0,10.0,4.0,4.0,0.0,41.0
58,8.0,222247,8.0,6.0,6.0,5.0,4.0,1.0,41.0
39,3.0,189092,13.0,6.0,12.0,5.0,4.0,1.0,41.0
47,8.0,217509,15.0,2.0,1.0,4.0,2.0,0.0,6.0
35,8.0,308691,12.0,6.0,8.0,5.0,4.0,1.0,41.0
38,8.0,169672,15.0,6.0,12.0,5.0,4.0,1.0,41.0
50,8.0,120914,10.0,6.0,13.0,5.0,4.0,1.0,41.0
36,8.0,370156,15.0,4.0,11.0,2.0,4.0,0.0,41.0
28,8.0,398220,2.0,5.0,13.0,0.0,4.0,1.0,40.0
44,7.0,208277,15.0,6.0,8.0,1.0,4.0,0.0,41.0
40,8.0,337456,15.0,4.0,2.0,2.0,4.0,0.0,41.0
55,8.0,172666,14.0,6.0,13.0,5.0,4.0,1.0,41.0
29,7.0,32280,15.0,5.0,4.0,4.0,4.0,1.0,41.0
33,8.0,194901,15.0,6.0,13.0,5.0,4.0,1.0,41.0
19,5.0,57329,14.0,5.0,7.0,3.0,4.0,0.0,23.0
32,8.0,173730,13.0,6.0,12.0,5.0,4.0,1.0,41.0
45,6.0,153312,12.0,6.0,14.0,5.0,3.0,1.0,41.0
23,8.0,274797,15.0,5.0,5.0,3.0,4.0,1.0,41.0
31,8.0,359249,11.0,5.0,2.0,3.0,3.0,1.0,41.0
22,8.0,152744,14.0,5.0,9.0,4.0,2.0,0.0,38.0
59,8.0,188041,15.0,4.0,5.0,4.0,3.0,1.0,41.0
32,8.0,97723,14.0,5.0,13.0,4.0,4.0,1.0,41.0
49,4.0,354529,14.0,5.0,11.0,4.0,4.0,0.0,41.0
22,8.0,249727,14.0,5.0,11.0,3.0,4.0,1.0,41.0
26,8.0,189590,14.0,5.0,11.0,4.0,4.0,1.0,41.0
23,4.0,298871,14.0,6.0,11.0,5.0,2.0,1.0,25.0
55,7.0,205296,14.0,6.0,10.0,1.0,4.0,0.0,41.0
47,8.0,303637,15.0,6.0,12.0,5.0,4.0,1.0,41.0
44,8.0,242861,15.0,6.0,6.0,5.0,4.0,1.0,41.0
27,8.0,37599,14.0,5.0,9.0,4.0,4.0,1.0,41.0
40,4.0,199381,12.0,6.0,14.0,1.0,4.0,0.0,41.0
32,7.0,56328,13.0,6.0,14.0,1.0,4.0,0.0,41.0
20,8.0,256211,14.0,5.0,8.0,0.0,2.0,1.0,25.0
84,6.0,163685,15.0,2.0,12.0,4.0,4.0,0.0,41.0
40,8.0,266084,14.0,4.0,13.0,0.0,4.0,1.0,41.0
37,8.0,161111,13.0,5.0,10.0,4.0,4.0,0.0,41.0
44,8.0,199031,14.0,4.0,6.0,3.0,4.0,1.0,41.0
47,8.0,166634,14.0,4.0,12.0,2.0,4.0,0.0,37.0
62,7.0,204085,14.0,6.0,10.0,5.0,4.0,1.0,41.0
19,5.0,369527,14.0,5.0,7.0,3.0,4.0,0.0,41.0
47,8.0,464945,15.0,5.0,6.0,4.0,4.0,1.0,41.0
44,6.0,174684,15.0,4.0,13.0,2.0,3.0,1.0,41.0
26,6.0,166295,13.0,6.0,11.0,5.0,4.0,1.0,41.0
36,8.0,220511,14.0,6.0,13.0,5.0,4.0,1.0,41.0
52,8.0,246936,10.0,6.0,9.0,5.0,4.0,1.0,41.0
33,8.0,104509,14.0,4.0,11.0,2.0,4.0,0.0,41.0
48,5.0,266337,15.0,6.0,7.0,5.0,4.0,1.0,41.0
33,8.0,252168,15.0,6.0,6.0,5.0,3.0,1.0,41.0
25,8.0,92093,13.0,6.0,12.0,5.0,4.0,1.0,41.0
62,8.0,88055,13.0,6.0,8.0,5.0,4.0,1.0,41.0
38,8.0,129591,14.0,6.0,13.0,5.0,4.0,1.0,41.0
46,8.0,142719,15.0,1.0,4.0,4.0,4.0,1.0,41.0
18,5.0,264924,14.0,5.0,7.0,3.0,4.0,0.0,41.0
46,8.0,128796,13.0,6.0,12.0,5.0,4.0,1.0,41.0
38,8.0,115336,15.0,4.0,9.0,2.0,4.0,0.0,41.0
52,8.0,190333,14.0,6.0,11.0,5.0,4.0,1.0,41.0
63,7.0,179444,7.0,6.0,12.0,5.0,4.0,1.0,41.0
49,8.0,218676,14.0,6.0,8.0,5.0,4.0,1.0,41.0
17,6.0,148194,10.0,5.0,11.0,3.0,4.0,0.0,41.0
33,8.0,184833,15.0,5.0,9.0,4.0,4.0,0.0,41.0
70,7.0,280639,15.0,2.0,9.0,0.0,4.0,0.0,41.0
19,8.0,217769,14.0,5.0,9.0,3.0,4.0,0.0,41.0
27,5.0,180553,15.0,6.0,7.0,1.0,4.0,0.0,41.0
61,8.0,56009,14.0,6.0,10.0,5.0,4.0,1.0,41.0
33,8.0,255334,13.0,6.0,14.0,5.0,4.0,1.0,41.0
46,3.0,328216,13.0,6.0,10.0,5.0,4.0,1.0,39.0
29,8.0,349154,8.0,3.0,4.0,2.0,4.0,0.0,24.0
40,6.0,24763,14.0,4.0,6.0,2.0,4.0,1.0,41.0
43,4.0,41834,15.0,6.0,6.0,5.0,4.0,1.0,41.0
24,8.0,113466,15.0,5.0,10.0,4.0,4.0,1.0,41.0
29,8.0,130856,14.0,6.0,13.0,5.0,4.0,1.0,41.0
61,7.0,268797,15.0,6.0,9.0,1.0,3.0,0.0,41.0
48,8.0,202117,10.0,4.0,9.0,4.0,4.0,0.0,41.0
19,8.0,280146,14.0,5.0,5.0,3.0,4.0,1.0,41.0
30,8.0,70377,14.0,5.0,8.0,4.0,4.0,0.0,41.0
24,8.0,236696,14.0,5.0,9.0,4.0,4.0,1.0,41.0
39,6.0,222572,12.0,5.0,14.0,2.0,4.0,0.0,41.0
46,3.0,110702,14.0,4.0,12.0,2.0,4.0,0.0,41.0
40,8.0,96129,15.0,6.0,10.0,5.0,4.0,1.0,41.0
27,6.0,200492,13.0,5.0,14.0,3.0,4.0,0.0,41.0
25,8.0,193820,12.0,5.0,14.0,3.0,4.0,0.0,41.0
31,8.0,454508,10.0,5.0,13.0,4.0,4.0,1.0,41.0
58,8.0,220789,13.0,4.0,6.0,4.0,4.0,1.0,41.0
33,8.0,101345,15.0,6.0,12.0,1.0,4.0,0.0,36.0
40,8.0,140559,15.0,2.0,9.0,2.0,4.0,0.0,41.0
40,3.0,64885,12.0,6.0,10.0,5.0,4.0,1.0,41.0
31,8.0,402361,15.0,6.0,13.0,5.0,4.0,1.0,41.0
33,8.0,143582,15.0,3.0,9.0,2.0,2.0,0.0,28.0
49,8.0,185385,9.0,6.0,10.0,5.0,4.0,1.0,41.0
24,8.0,112706,11.0,5.0,3.0,3.0,4.0,1.0,41.0
46,8.0,130364,15.0,5.0,13.0,2.0,4.0,1.0,41.0
58,6.0,147428,12.0,6.0,14.0,5.0,4.0,1.0,41.0
20,8.0,205895,14.0,5.0,10.0,3.0,4.0,0.0,41.0
65,5.0,273569,15.0,2.0,7.0,2.0,4.0,1.0,41.0
43,8.0,153160,14.0,6.0,11.0,1.0,4.0,0.0,41.0
48,7.0,167918,12.0,6.0,10.0,5.0,2.0,1.0,33.0
41,8.0,195661,14.0,6.0,6.0,5.0,4.0,1.0,41.0
27,4.0,146243,14.0,3.0,9.0,4.0,4.0,0.0,41.0
52,5.0,105428,14.0,6.0,7.0,5.0,4.0,1.0,41.0
26,8.0,149943,15.0,5.0,9.0,0.0,2.0,1.0,39.0
52,6.0,246197,15.0,6.0,13.0,5.0,4.0,1.0,41.0
52,6.0,192563,14.0,4.0,12.0,4.0,4.0,0.0,41.0
19,8.0,244115,15.0,5.0,9.0,3.0,3.0,1.0,41.0
39,6.0,98587,14.0,4.0,14.0,3.0,4.0,0.0,41.0
47,8.0,145886,14.0,4.0,9.0,2.0,4.0,0.0,41.0
27,8.0,244315,15.0,4.0,13.0,0.0,0.0,1.0,41.0
